items,Q4 2021,Q1 2022,Q2 2022,Q3 2022,ticker
Net Income,332,80,159,243,AM
Depreciation/Depletion,109,28,64,98,AM
Amortization,71,18,35,53,AM
Deferred Taxes,117,28,54,85,AM
Unusual Items,30,0,4,1,AM
Equity in Net Earnings/Loss,29,8,14,20,AM
Other Non-Cash Items,18,4,11,18,AM
Non-Cash Items,77,12,29,39,AM
"Cash Taxes Pd, Supplemental",(16),0,0,0,AM
"Cash Interest Pd, Suppl",180,41,87,130,AM
Accounts Receivable,10,4,7,5,AM
Prepaid Expenses,1,--,--,--,AM
Other Assets,--,0,0,0,AM
Accounts Payable,1,14,7,10,AM
Accrued Expenses,(7),1,(2),(3),AM
Changes in Working Capital,4,19,12,12,AM
Total Cash from Operations,710,185,354,531,AM
Capital Expenditures,(233),(84),(162),(236),AM
Sale of Business,0,--,--,--,AM
Sale of Fixed Assets,2,0,0,4,AM
Sale/Maturity of Investment,--,0,0,0,AM
Purchase of Investments,(2),--,--,--,AM
Other Investing Cash Flow,0,--,(1),16,AM
"OtherInvestCashFlowItms,Tot",0,0,(1),20,AM
Total Cash from Investing,(233),(84),(163),(216),AM
Financing Cash Flow Items,(22),(2),(7),(7),AM
Cash Divids Paid - Common,(471),(108),(217),(325),AM
Cash Divs Paid - Preferred,(1),0,0,0,AM
Total Cash Dividends Paid,(472),(108),(218),(326),AM
"Iss (Retirmnt) of Stock,Net",0,--,--,--,AM
"Short Term Debt, Net",(66),--,--,--,AM
Long Term Debt Issued,750,--,0,0,AM
Long Term Debt Reduction,(667),--,0,0,AM
"Long Term Debt, Net",83,9,33,18,AM
"Iss (Retirmnt) of Debt, Net",16,9,33,18,AM
Total Cash From Financing,(477),(101),(191),(315),AM
Net Change in Cash,(1),0,0,0,AM
NetCash-BeginBal/RsvdforFutUse,1,0,0,0,AM
NetCash-EndBal/RsrvforFutUse,0,0,0,0,AM
"Depreciation, Supplemental",109,28,64,98,AM
