items,Q4 2021,Q1 2022,Q2 2022,Q3 2022,ticker
Total Cash from Operations,"42,301","(3,485)","30,182","39,333",JD
Total Cash from Investing,"(74,248)","4,562","(26,364)","(36,118)",JD
Total Cash From Financing,"19,503","12,695","1,386","5,415",JD
Foreign Exchange Effects,"(1,498)",(459),"2,668","4,466",JD
Net Change in Cash,"(13,942)","13,313","7,872","13,096",JD
NetCash-BeginBal/RsvdforFutUse,"90,635","76,693","76,692","76,693",JD
NetCash-EndBal/RsrvforFutUse,"76,693","90,006","84,564","89,789",JD
