items,Q4 2021,Q1 2022,Q2 2022,Q3 2022,ticker
Net Premiums Earned,"30,769","32,785","33,076","33,722",ELV
Other Insurance Revenue,"5,249","5,101","5,406","5,903",ELV
Total Premiums Earned,"36,018","37,886","38,482","39,625",ELV
Net Investment Income,352,360,381,371,ELV
Realized Gains (Losses),211,(151),(231),(57),ELV
Total Revenue,"36,581","38,095","38,632","39,939",ELV
"Losses,Benies& Adjmts,Total","27,538","28,215","28,777","29,404",ELV
"Sell/Gen/AdminExpenses,Tot","3,811","4,341","4,269","4,514",ELV
Depreciation/Amortization,135,129,166,225,ELV
Restructuring Charge,202,--,--,--,ELV
Impair-Assets Held for Use,209,--,--,--,ELV
Other Unusual Expnse (In),16,--,0,0,ELV
Unusual Expense (Income),427,--,0,0,ELV
"Other Operat Expse, Total","3,070","2,883","3,069","3,437",ELV
Total Operating Expense,"34,981","35,568","36,281","37,580",ELV
Total Operating Income,"1,600","2,527","2,351","2,359",ELV
"Inter Expse,Net Non-Operat",(200),(201),(208),(213),ELV
Income Before Tax,"1,400","2,326","2,143","2,146",ELV
Income Tax - Total,275,531,493,533,ELV
Income After Tax,"1,125","1,795","1,650","1,613",ELV
Minority Interest,12,10,3,5,ELV
Net Inc Before Extra Items,"1,137","1,805","1,653","1,618",ELV
Total Net Income,"1,137","1,805","1,653","1,618",ELV
Income Available to Common Excl. Extra. Items,"1,137","1,805","1,653","1,618",ELV
Income Available to Common Incl. Extra. Items,"1,137","1,805","1,653","1,618",ELV
Basic/Primary Weighted Average Shares,242,241,241,240,ELV
Basic/Primary EPS Excl. Extra. Items,4.69,7.48,6.87,6.75,ELV
Basic/Primary EPS Incl. Extra. Items,4.69,7.48,6.87,6.75,ELV
Diluted Weighted Average Shares,246,244,243,242,ELV
Diluted EPS Excl. Extra. Items,4.63,7.39,6.79,6.68,ELV
Diluted EPS Incl. Extra. Items,4.63,7.39,6.79,6.68,ELV
Div/Share-ComStockPrimIssue,1.13,1.28,1.28,1.28,ELV
Gross Divid - Common Stock,275,312,310,307,ELV
Pro Forma Net Income,--,--,--,--,ELV
"Interest Expense, Suppl",200,201,208,213,ELV
"Depreciat/Amort, Suppl",225,229,227,226,ELV
Total Special Items,427,--,0,0,ELV
Normalzd Income Before Tax,"1,827","2,326","2,143","2,146",ELV
Efct/SpecItemsIncTxs (STEC),84,--,0,0,ELV
IncTxsExcl ImpctofSpec Itms,359,531,493,533,ELV
Normalized Income After Tax,"1,468","1,795","1,650","1,613",ELV
Normalzd Inc Avail to Common,"1,480","1,805","1,653","1,618",ELV
Basic Normalized EPS,6.11,7.48,6.87,6.75,ELV
Diluted Normalized EPS,6.03,7.39,6.79,6.68,ELV
